date,5RLST,S5COND,S5CONS,S5HLTH,S5INDU,S5INFT,S5MATR,S5TELS,S5UTIL,SPF,SPN,SP500,SP1500
2014-09-04,-0.001759164680512959,0.003915225263312783,0.00217663031765869,-0.005035437057036796,0.0004950495049504955,-0.0009226906263708479,-0.0011026400352845966,-0.0019924039599029664,0.0,0.00019063353879400502,-0.012933709449929442,-0.0015344475988643413,-0.0017278617710583255
2014-09-05,0.010800977772724707,0.0038084077925883975,0.005548029159409218,0.005712192342134603,0.0034851451068131922,0.006464799394398257,0.004888510423565862,0.005552436209370626,0.012404097946432824,0.001810673443456201,0.0068730977523112635,0.005035917202713236,0.004846386845521522
2014-09-08,-0.0020246330352624575,-0.005089012111483937,-0.006372832060905442,0.000485679208882539,-0.0005574016507664536,0.0015042796756772336,-0.004362563555332377,-0.006514455887827397,-0.007215138176702829,-9.512635951436366e-05,-0.015852066303360557,-0.0030731529952034986,-0.002734475927999247
2014-09-09,-0.005917159763313529,-0.009863415528462705,-0.002991627746809278,-0.0030609905743065324,-0.003946888607649135,-0.006413626327410382,-0.00816442328909639,-0.011490663835633574,-0.011929792485601998,-0.009957506183801534,-0.004744257141621189,-0.006544960380507003,-0.006844139300904661
2014-09-10,-0.015079365079365026,0.0033514174088542514,0.004339003540281494,0.006668289779797609,0.0009044901475179223,0.008359788359788345,9.534706331049136e-05,-0.002527007391496694,-0.003932090484340955,0.004196028187059664,-0.003013706569300667,0.0036460743095090287,0.003478260869565375
2014-09-11,0.00040290088638195165,0.0005351738392262995,-0.00047286405158519784,-0.0032515955660059603,0.0012479290832025924,0.0012143381856888347,-0.0011758350017478936,0.005953511938691758,0.00845253576072813,0.0031258971005709846,0.0008719662839704601,0.0008819004955680221,0.0013214904679375028
2014-09-12,-0.029227317185432478,-0.0031355478908827727,-0.006580220630926892,-0.006928811183155137,-0.004125926721822326,-0.004402252036415977,-0.005408845052497613,-0.012025436000755674,-0.018144975591784074,-0.0012401030239435062,-0.015057354435893733,-0.005962602317955423,-0.006382380303325275
2014-09-15,-0.0024891839032773477,-0.004015023960627029,0.004415871160464935,-0.003203518440592412,8.63129275188168e-05,-0.006316739359302104,0.0016954574536147682,0.004205964822839858,0.0030487804878049918,0.0002865329512893311,0.007312075243612881,-0.0007101342707775959,-0.001306449505726559
2014-09-16,0.008317984671142531,0.004514211406279056,0.007456735846210316,0.013440823607914654,0.005631432455174945,0.0067655516876039545,0.005173570082713352,0.007615179591318633,0.012298339957914406,0.003596549858365883,0.011854410279676264,0.007484388623729243,0.00721667466096898
2014-09-17,-0.0003535442814213141,0.0003143898063728834,-0.0014332470532868458,0.0009271701155602052,0.00431256436663241,0.001834117593998652,0.0056552819698172385,0.00440861569467188,-0.0023558758314855544,0.004408220220728065,-0.004787457151535279,0.0012956607870013848,0.0011905534991447642
2014-09-18,-0.006896551724138056,0.00404880754298409,0.002142245072836335,0.007866933372712825,0.004016321647546617,0.006557721454403476,0.007076738381827985,0.006646601454727952,-0.0068991063573644595,0.010514350667803374,-0.004766887571212797,0.004891160439055353,0.004756551068062054
2014-09-19,0.00017806267806275144,0.0008838314091588195,0.0021804189824710107,0.000972360972361086,-0.0011277315573334779,-0.003637664738505464,-0.0007215233553972134,0.01071384078734261,0.008578888474449764,-0.0035933008373953967,2.9205607476878725e-05,-0.00047728899848853423,-0.0012480633499742932
2014-09-22,-0.0072399264138626185,-0.014515149842706743,-0.001535770658248281,-0.005602278171075836,-0.011034423994546683,-0.0076161120421355255,-0.0010045834118164176,-0.001232589670898454,-0.007211538461538436,-0.006898930665746761,-0.013580210858327835,-0.008013330680461617,-0.008596544146162843
2014-09-23,-0.004901667762567952,-0.007952508960573423,-0.009335612048707587,-0.005767660952533782,-0.00842200491104117,-0.0020807261432685964,-0.0056250392810006655,-0.005985437492286749,-0.003725088470851068,-0.006852126685402138,-0.003153126480341051,-0.005776491884329715,-0.006128436379441493
2014-09-24,-0.0010812759055686127,0.010387264310714794,0.012183813857201242,0.016770754818563383,0.0049527533398501244,0.00660270454030365,0.01027083399172013,0.003041777888137087,-0.0032249018508132554,0.005913773368943165,0.0003564056490295009,0.007832476787524412,0.007609384908053407
2014-09-25,-0.00559263936496468,-0.014359146273326684,-0.012527163492266347,-0.01581901458791124,-0.014914726671422018,-0.0228002761850441,-0.014577077077077116,-0.009468993687337557,-0.005626670417780311,-0.016467539035337153,-0.01534967266897258,-0.0161687434319171,-0.01590677285649178
2014-09-26,0.009675858732462572,0.010751469115507284,0.0036245954692557536,0.003039799857425196,0.008952669343690323,0.012242139379137651,0.00876134848581045,0.0040612308653544815,0.0016503984533409177,0.009287527717967592,0.01305612929487876,0.008575832023560492,0.00840169356972753
2014-09-29,0.00011978917105892606,-0.005888731025199934,-0.0004299410980694862,-0.0018103066793612177,-0.0028707509623540073,-0.0009559939301972964,-0.0048775882686133976,-0.0006845052893589276,0.00541380284342341,-0.003916449086161955,-0.004226504948284915,-0.002546839145674107,-0.0024273436987469754
2014-09-30,-0.0027548209366390353,-0.005397070161912154,0.00019355671211651604,-0.005937827453719846,-0.0008288076075814166,0.002354299254218706,-0.011573854473010181,0.003362600410984351,0.00196656833824993,-0.0017261771569221374,-0.012045851952593778,-0.002785923753665709,-0.0036169932921216175
2014-10-01,-0.00030026423252471623,-0.01264889393079971,-0.005999096910142554,-0.010297853938050716,-0.018794612647617392,-0.0164413868347677,-0.022938861694980384,-0.009867808601750183,0.005374082901069999,-0.011751897274968837,-0.0186672717646168,-0.013248558781923436,-0.013288451807361379
2014-10-02,0.00012014176728536441,0.0038298768694586816,0.001319546595137222,-0.002225742141628184,-0.001156840934371517,0.00040057312770569453,-0.002619515389652771,-0.0008148426726839464,-0.0011620340243562177,0.0017821268874345098,-0.0037921413266328585,5.138323673214984e-06,0.0004905349060178033
2014-10-03,0.007147576431016933,0.013105434844814079,0.011255373846918326,0.019679489811279538,0.013586351285135079,0.007700244867786754,0.00308601444517409,0.009723354871087109,0.006189213085764811,0.014522754471649968,1.5473887814199117e-05,0.011165519969992266,0.010675046243676434
2014-10-06,0.0011331106870229313,-0.00559237779618893,0.0006836146122624065,-0.0039055684548175984,-0.003296123758460001,-0.00015282808368866085,-0.0007200366564117378,0.004100397614314133,-9.249838127833865e-05,-0.0015303194541861354,0.0012843128152757455,-0.0015651201788710045,-0.0018963616317531073
2014-10-07,-0.007982367308036031,-0.01459923122076845,-0.004888775030955195,-0.015831738931256556,-0.023656245866219727,-0.016553811350748293,-0.017457094196253076,-0.007053582477416276,-0.0010175763182238562,-0.018328118015198958,-0.01330572254245932,-0.015126067527814313,-0.015155531990102555
2014-10-08,0.02035669248784,0.015622598001537202,0.01415914015403441,0.02516325999753577,0.017658349328214973,0.01975442959278828,0.013067102236741235,0.0009970089730806375,0.02227058060931575,0.018117356232110415,0.010070793133692524,0.017461629889928165,0.01727309435147384
2014-10-09,-0.0011770244821092124,-0.022666641439464175,-0.00932879233389039,-0.019871529493462936,-0.023143319945858387,-0.01668927466430936,-0.025435161725510858,-0.017928286852589626,-0.016486253906426884,-0.02060637040350144,-0.037012916530988815,-0.020661387888607274,-0.02097115639057945
2014-10-10,0.0015319349516851322,-0.0087116445649017,0.0049752306115475875,-0.007235022413581649,-0.014764673814283147,-0.027869055738111492,-0.01519346343439798,-0.006211967545638908,0.005065622841353923,-0.00815501043841338,-0.011770578384645014,-0.011451034897651202,-0.01187017140797808
2014-10-13,-0.0034709965878338966,-0.020583927350844577,-0.01383193455858922,-0.023894485465674742,-0.015493152579886593,-0.012468509837686104,-0.02615880416895222,-0.012629161882893203,-0.0009163802978235935,-0.008814049858580586,-0.02854675508774218,-0.016467921915084505,-0.01572828812400273
2014-10-14,0.01623472460003539,0.006659887140834764,-0.0006894471495669796,-0.00759269414097119,0.013043885532293631,0.0028254972875225715,0.0033092765358211373,-0.00025839793281667855,0.00967667966062824,0.004778021102926466,-0.012260780597440624,0.0015788856054705924,0.0025243168133395333
2014-10-15,-0.008074822818635918,-0.007903337625037143,-0.012159889612349595,-0.008019155296751235,-0.00166439353660508,-0.007486596577095828,0.006561633741534845,-0.0029723442750063667,-0.013308502906976827,-0.019912819496730627,0.004279164544065184,-0.008100335516855739,-0.007068770357365639
2014-10-16,0.0008784773060028783,0.0015573214071795682,-0.007267885983674449,-0.005013211454688249,0.0071780859981014355,-0.005645135126366663,0.010004880429477891,-0.005379131561892514,0.0003222391014132686,-0.00010108157282939789,0.01685773223766529,0.0001449672213005293,0.001186515599190363
2014-10-17,0.007431246342890496,0.010764691810860372,0.011410355062108302,0.01613458888378494,0.019679518127686757,0.01197428953636348,0.013564353018327369,0.010555808952889878,0.005890473999079715,0.013007143819921962,0.009162107783634577,0.01288410745345625,0.011990519124413401
2014-10-20,0.013126560957193556,0.013943673082991381,0.01439005303886609,0.011965304853930103,0.003043762541429018,0.006690095434614296,0.014234148334808738,0.007479528015990722,0.013953701162045862,0.006054154746856444,0.007595979568297828,0.009142657253704778,0.00932261768082654
2014-10-21,0.011121940033251176,0.018848106436365697,0.003835769082415341,0.02653730718224323,0.021983456212911312,0.02160231876631391,0.02222669889873763,0.007231999999999905,0.0036998601272391074,0.018714455759820225,0.029255449624699503,0.019574477024805637,0.019747019747019756
2014-10-22,-0.0024380563587912407,-0.008457426498663545,0.001280819724623905,-0.005466710182767565,-0.01328465226762865,-0.00551758730954921,-0.008605399724101681,-0.004574914220358384,0.006338503034389875,-0.008893216488153222,-0.016571337782014584,-0.0072993076732877915,-0.007719079064786749
2014-10-23,0.007502557690121536,0.014171014883416433,-0.0007248694169065262,0.017488445866491675,0.021822477820872876,0.015289073828888444,0.00023191094619678942,-0.011617515638963294,0.0019208433842579087,0.009758973015457029,0.017852238396044884,0.012303397315150733,0.012612977202212328
2014-10-24,0.0007333859866862635,-0.0010251931729727826,0.008192699110324053,0.013828228938491893,0.008965772997971078,0.00807277920948879,0.006425756020006057,0.008202014983208494,0.00958580409291554,0.009048453006421653,-0.0028411796450905635,0.007053444192698377,0.006616487932680659
2014-10-27,0.005186312644455793,0.0018244360402135396,0.002475928473177458,0.0012327350812546545,-0.00034593098676805045,0.000385006314103542,-0.020569359881520533,0.010185125872781864,-0.002119766825649183,0.001382058946421072,-0.020295114846473394,-0.0015015932158526368,-0.001411650528266084
2014-10-28,0.002748023105827002,0.010964621075595149,0.003926370007599322,0.007360826107102536,0.01697811229345092,0.014208962576394368,0.009307795698924703,0.009511731135066537,0.0070808992742077415,0.01133008088329679,0.02268148436992279,0.01193905068743839,0.012943697126322373
2014-10-29,-0.004642058165548191,-0.0032649691329065256,-0.0011775095672652558,0.0002891274920819864,-0.004274685778694609,-0.001639294496220578,-0.012551186869527498,-0.00031407035175867737,-0.0061082791351732,0.001935954806563167,0.0016046009150991747,-0.001385355532606214,-0.0013955821103818211
2014-10-30,0.01000168567736126,0.006607805116813248,0.005536608984884728,0.018104660176316845,0.0038231524989320587,0.0023413506856813093,0.007349966284558196,0.002827521206409056,0.02064818499358889,0.004941400063351198,-0.003093028788960339,0.006230136709882483,0.005983185937329383
2014-10-31,0.008233657858136345,0.009818589863474836,0.006804145294671882,0.005084461421326347,0.010298091448754265,0.017579784006795274,0.018776357185889436,0.0077067669172934394,0.0003898804366662123,0.012418836285696289,0.02039777247414487,0.01173138144536634,0.011938613818402777
2014-11-03,0.008938917397781854,0.00018520233354912818,0.003555832813474824,0.00024394941259542335,-0.002169197396963085,0.003994812705889306,-0.00768750615986058,0.001803146179195414,0.006928506473823148,0.0031444582814446065,-0.017401609181064148,-0.00011892668665292039,-8.580192625329275e-05
2014-11-04,0.0008203445447088065,-0.012535876307749216,0.005387372826920256,0.0008728691723147719,0.0005065428450823362,0.00046024794001930935,-0.010362522761132253,-0.0021102284011916828,-0.005934718100890191,0.0009621054591726352,-0.019312555541449727,-0.0028298006254305896,-0.0029389681433015236
2014-11-05,-0.0008743169398907069,0.004162916291629237,0.0073576389604501635,-0.001923767506284313,0.0055691502826764605,0.0026414982340545734,0.009500869797939071,0.0021146908819504873,0.023145143845987537,0.006263177477365822,0.017476010938688225,0.005700511902986927,0.0054219200481948615
2014-11-06,-0.0063990374097572245,0.008758169934640625,0.0020049920209501693,0.0056796278687261115,0.010992699504908998,-0.0006956367296193644,0.008218451749735012,-0.00831678252234358,-0.018012684989429095,0.000739508227028951,0.012802366449848224,0.003775505665729373,0.003958912903916145
2014-11-07,-0.0008256729234324967,-0.0019252485236677108,0.002695197647827552,-0.009416845548400277,0.0009752656042496533,-0.0003406549461615338,0.005061793321062158,0.008073601201652236,0.010075783672063299,0.0005234312457664814,0.009358708623830037,0.0003495453448929542,0.0003410423105616456
2014-11-10,0.007106654914059041,-0.0007233608457757335,0.0042762889956831085,0.009970719878235945,0.004809386595907794,0.0026520875929711973,0.0026162600562495975,0.0020487986589681206,0.005115525620257522,0.004985382366518021,-0.008322962041070192,0.0031202015827394014,0.00315356587330351
2014-11-11,-0.0033367977681746375,0.003879278342861392,-0.001784338375441008,0.0035376756066411996,-0.0012791153473210581,0.0009309473497554066,0.004631743753669593,-0.0009913258983891282,-0.003520230723555895,-0.002265976666564584,0.002619813318691655,0.0006966726521642208,0.0006372267890140115
2014-11-12,-0.005488474204171201,0.005121567902375945,0.00014218972171442523,-0.0015398908077427498,0.0009502365262659129,0.002362111727884697,0.00188311688311682,0.007566360704539754,-0.020302191955735238,-0.0025166497866985216,-0.009247089748404047,-0.0007010903671164082,-0.0002122736632065303
2014-11-13,0.005629139072847789,0.0060888120378204125,0.0046712837906452975,-0.0009941878250229186,-0.0026416262511609334,0.005950276894073125,-0.0004212845939464138,0.0073864335836513195,-0.008167521070466588,-0.0004922925448447302,-0.01345525181219498,0.0005298663068808995,-0.00021231873288185543
2014-11-14,-0.006750082318076944,0.0037664783427495685,-0.006165726646046865,-0.008318660848707471,0.0006621557307509018,0.006163982430454018,0.0031771762035988083,0.006415739948674171,-0.0037669732807710243,-0.0035400954286595177,0.008308120827930532,0.00024027499227696758,0.0001486546751894302
2014-11-17,0.004530637051770814,-0.0010747008142225623,0.006163296855294709,0.004914700357666835,-0.0010339337041709307,-0.0017025363426027562,-0.00016158743496108574,-0.0016392447331674553,0.01345409778403095,0.00021624961384003605,-0.00433415888740718,0.000735359002264957,0.00023356548326813886
2014-11-18,0.0058852648369176475,0.0014040846097738147,0.0036995855655514998,0.015773032211809257,0.007514127802273007,0.003819019299166282,0.011215980347792476,-0.0022500608124543797,0.002646420824295115,0.0024400037063347924,0.0004305190145896809,0.005133932945349251,0.005094784214660253
2014-11-19,-0.00552274715660539,0.0044612779285104764,0.004390912020625137,-0.005306276783463515,-0.002876397107166362,-0.006432782505154888,-0.001150711203452226,-0.01060522947522391,-0.0006490415819306872,-0.0018178456987921754,0.005594338720474212,-0.0015011209669559822,-0.0019431009356454254
2014-11-20,0.002639247814372858,0.0042057938435879905,-0.004552199895720643,-0.003953420595800727,0.001813236627379755,0.0064159712377416245,0.004864155652980928,-0.004558615166635915,-0.002338067197783289,0.0005556070006480507,0.010920387364684148,0.001967081885274835,0.0025182520368214334
2014-11-21,0.008774335069920536,0.0022926670758565137,0.004452144483168441,0.0039309476255293685,0.009790209790209836,0.002105660596555481,0.01261106334193185,0.0010520452998328267,0.0038191129242253208,0.005367885238315662,0.012197798751999,0.0052368773596394025,0.0050238527462320715
2014-11-24,0.0022832291383529935,0.009419859152392851,-0.0010629763337345333,0.004675857874195444,0.0026478735538537634,0.0070137812106016995,-0.004937572726987027,-0.014033135509396555,-0.008862948551664585,0.006044984503973838,-0.0073110285006195985,0.0028640659074388175,0.00344450978744848
2014-11-25,0.0033085643000487774,0.002337449147098658,0.0013853474411227307,0.0006936999432427537,0.001584528501198612,0.0006475658718396726,-0.0036346396965865058,-0.0015674963947582832,-0.0010905125408942062,-0.0020130543524675693,-0.016009237298714285,-0.0011500862564690628,-0.0010674815807099058
2014-11-26,0.007406206076332689,0.0002848242100577103,0.0033082043467800304,0.007033022435089631,-0.0014806100924874555,0.008945006902899344,0.0013957176843775176,0.012308465209746267,0.005065502183406068,0.0019559902200487755,-0.011052614886936762,0.002805958307329659,0.002619172341540077
2014-11-28,0.003917359806815179,0.011656670997134855,0.012170020583121888,0.005844952314200569,-0.008551522414738666,0.0037344280053592804,-0.02426430992429285,0.008746898263027436,0.010644768856447717,0.00048804294777937685,-0.06264731820732772,-0.002542417853852008,-0.0033646812957157657
2014-12-01,-0.0006414368184733954,-0.010853885937445185,-0.0061204343534058125,-0.0019660299881788523,-0.012927678754353633,-0.011076398750355154,-0.010161347920657038,-0.009716499600270656,0.0016766261123768444,-0.007195121951219519,0.007116220192274758,-0.006829306041904459,-0.007527941454004039
2014-12-02,0.0018720581942661685,0.0035746678760071315,0.003655145013905514,0.011021481915543418,0.007804230058739314,0.0025703618609995704,0.005673991472614048,-0.018009066633546622,0.006866952789699621,0.009765385087826983,0.013316574379182766,0.006384408602150504,0.0064863722797379175
2014-12-03,-0.002295659601729838,0.0018961545277336178,-0.007976407251999107,0.001504482618293057,0.012913191226444187,0.004583279623025183,0.014414766983008809,-0.007968127490039834,-0.0028132992327365436,0.004196825010644112,0.011649736833282853,0.003764728654036764,0.0043663538845855054
2014-12-04,0.0011772260273972268,-0.001149689583812341,-0.0009377306917259798,-0.001243643259084104,-0.00455451181326505,0.0010550478335875635,0.0030863205272464445,-0.001721170395869276,-0.0008549200649738964,0.000999394306480772,-0.008052623730386288,-0.001161820925310808,-0.0013585536628696326
2014-12-05,-0.0069481560662746356,0.0025499362515934987,0.0013979310620282348,0.007668409113324781,0.001695330691613206,-0.0016093885747653358,-0.0010897086631838082,-0.001787994891443212,-0.008299820313168449,0.009862947387529353,-0.011926436935206342,0.0016651222054904213,0.0018208455420678504
2014-12-08,0.007373519913885795,-0.008442843012575918,-0.002293395022335609,0.0032789292093864386,-0.01099080361330329,-0.012196861626248112,-0.016203035261655008,0.0008316274309110305,0.007118205349438966,0.003834746397435529,-0.03905127381536022,-0.0072565373885138396,-0.007416382894269602
2014-12-09,0.0036330608537693543,-0.0014606861662332937,-0.0031381798556836538,-0.003768200775590924,0.0008865613789121873,0.00470792114954155,0.0025438653708171888,-0.032150846915947606,0.0049261083743843415,-0.0024472498283940602,0.008549865418784997,-0.0002378282879760274,0.0007997979457821103
2014-12-10,-0.0009049773755654966,-0.014200085628656933,-0.009925409047160771,-0.015852031385797938,-0.018910289422185644,-0.01635739029193195,-0.021275211450878184,-0.014397041341962624,-0.012105711849957346,-0.013462976813762184,-0.03080465384011577,-0.016350943286306596,-0.0167823343848581
2014-12-11,-0.0008525149190110604,0.007021353601158076,0.007878161897239666,0.002649319634816738,0.004640225082411353,0.005056040214516333,0.0007312371202552459,0.005896542481908407,0.010010355540214011,0.0033055344958301536,0.00034195417814020246,0.004535718163601654,0.004555954825461894
2014-12-12,-0.009225682593856699,-0.006199683726279548,-0.012578869107422785,-0.016288099639007125,-0.01868416652733651,-0.01562977071489846,-0.029161684602099003,-0.01878497202238205,-0.009569377990430672,-0.020493289807761994,-0.0214457918031018,-0.016213586985894146,-0.015884169062067466
2014-12-15,-0.008665697830884223,-0.005822468943818659,-0.006573056573056513,-0.007679891043910314,-0.0024492056054863376,-0.005922840600259938,-0.005439616832021987,-0.00020366598778009948,-0.008928571428571397,-0.008486082824168406,-0.007115278543849968,-0.006342610858349973,-0.006490837101624902
2014-12-16,-0.006135302421544142,-0.015805460068023414,-0.004445172788168139,-0.01272096481083762,-4.269945985180268e-05,-0.01470959689761231,-0.006845309758866103,0.00033951246010710534,-0.001871436654045433,-0.009990351996514213,0.006962576153176636,-0.008489015545603995,-0.007774559550512872
2014-12-17,0.019776017481562214,0.019237876995860326,0.014300411522633727,0.019024817217588197,0.009052672032794584,0.01918175923272969,0.02770850651149903,0.018531088786315708,0.019359902328420775,0.02276013832128254,0.0422221813567738,0.020352403256384655,0.02078486458013251
2014-12-18,0.009856966839877801,0.01588308886189327,0.020225174967035242,0.02771391759088515,0.024692664141681142,0.030376562846785582,0.02258021029927204,0.018393868710429695,0.01954829326717422,0.024251552222290584,0.021243934715482915,0.024015221894887473,0.023113805930035092
2014-12-19,0.0015383799267945086,0.0036052758392974837,-0.0020480394496142917,0.00411750245821052,0.0053068472784341125,0.0009046784801400864,0.011535165776811018,0.0002617629736272331,0.0001258653241031915,0.00027008372595505037,0.031203027004613082,0.0045700867928373246,0.004350201748486882
2014-12-22,0.01583686440677945,0.009443189699631871,0.007810476399211064,-0.011530693432890704,0.009119852110506255,0.010831982324500222,0.0004887267040269982,0.010206084396467086,0.003272086584445111,0.006150246009840377,-0.009784703024210528,0.0038103977012049484,0.003933795066016543
2014-12-23,-0.003076281349392529,0.005884218315070022,0.007492932128664975,-0.0220301412950602,0.004498361456573452,0.0027676847961848328,0.007946070928452897,0.003885758694385011,0.002843284830239101,0.00581447356650866,0.012571699294428251,0.001746418158899976,0.002000875382980105
2014-12-24,-0.005230125523012608,-0.0018390079865491238,-0.0017268445839874191,0.00663509509458815,0.0005268490374872314,-0.0009483234490664794,-0.0028755129074988783,-0.0007096316366684841,0.01805370246831206,-0.0019862445155935937,-0.008087694672816004,-0.00013927777270827946,8.320332813327447e-05
